prostor,lastnost,vrednost,št. sklicev,opis
S000065,P000199,True,0,"

Let $I$ denote the unit interval parameterized by $x$, and let $[0, 1]$ denote the unit interval parameterized by $t$. Let $F : I \times [0, 1] \to I$ denote the homotopy $(x, t) \mapsto (1 - t) x$ from the identity to the constant $0$ map. Let $q : I \sqcup I \to X$ denote the quotient map that defines $X$.

Obtain a homotopy $G : (I \sqcup I) \times [0, 1] \to I \sqcup I$ by composing $F \sqcup F$ with the obvious canonical map. Since $q \circ G$ is constant on the fibers of the quotient map $q \times \mathrm{Id}_{[0, 1]}$, it follows that $q \circ G$ descends to a continuous map $X \times [0, 1] \to X$. This is a homotopy from the identity to the constant $0$ map.
"
S000066,P000003,True,1,"

For any points $x , y$ other than $0$ and $0^*$ there are neighborhoods $U$ and $V$ separating $x$ and $y$, since {S176} is {P3}.  For $x = 0$ and $y = 0^*$,

$U = \{ (x, y) \in \mathbb R : x^2 + y^2 < 1, y > 0 \} \cup \{ 0 \}$

and 

$V = \{ ( x,  y) \in \mathbb R : x^2 + y^2 < 1, y < 0 \} \cup \{ 0^* \}$

are open sets that separate $x$ and $y$.

Asserted in the General Reference Chart for space #74 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000004,False,1,"

See item #1 for space #74 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000010,True,1,"

Asserted in the General Reference Chart for space #74 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000017,True,1,"

Asserted in the General Reference Chart for space #74 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000022,False,1,"

Asserted in the General Reference Chart for space #74 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000027,True,1,"

See item #2 for space #74 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000038,True,1,"

See item #3 for space #74 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000042,True,1,"

Each of the basic open neighborhoods $V_{n}(0)$ of $0$
and $V_{n}(0^{\ast})$ of $0^{\ast}$ is {P37}.
And the same holds for small enough open balls around other points.

Asserted in the General Reference Chart for space #74 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000056,False,1,"

Asserted in the General Reference Chart for space #74 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000066,P000068,False,0,"

It is easy to check being {P68} passes to closed subspaces. Since $\{(x,y) \in \mathbb{R}^2: x^2 + y^2 = 1\}$ is a closed subspace which is
homeomorphic to {S170} and {S170|P68}, the result follows.
"
S000066,P000129,False,0,"

The space is non-trivial by definition.
"
S000066,P000204,False,1,"

The space remains {P37} after the removal of any finite
number of points, as shown in {{mathse:5012402}}.
"
S000067,P000003,True,1,"

Asserted in the General Reference Chart for space #75 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000067,P000004,False,1,"

See item #2 for space #75 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000067,P000010,False,1,"

See item #3 for space #75 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000067,P000036,True,1,"

See item #4 for space #75 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000067,P000044,False,1,"

Pick an irrational number $\phi$ and consider subspaces $X_1=\{(x,y)\in X: x<\phi\}$ and $X_2=\{(x,y)\in X: x>\phi\}$.
They are both connected, since the argument from item #4 (cf. item #2) for space #75 in {{doi:10.1007/978-1-4612-6290-9_6}} remains valid.
"
S000067,P000057,True,1,"

By definition.

See item #4 for space #75 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000067,P000082,True,1,"

The open subset $\mathbb Q{\times}\{0\}$ is homeomorphic to a metrizable space $\mathbb Q$.

Consider $(x,y)\in X$ with $y>0$. Observe that for $0<\epsilon<y/\theta$ the open neighbourhood $N_\epsilon(x,y)$ is homeomorphic to the following subset of $\mathbb R^2$ (hence it is metrizable):
$\big(B(-y/\theta,\epsilon){\times}\{y/ \theta\}\big)
\cup \big(\{-y/ \theta\}{\times} B(y/ \theta,\epsilon)\big)\cup
\big\{(-y/ \theta,y/ \theta)\big\}$,
where $B(t,\varepsilon):=\mathbb Q\cap (t-\varepsilon,t+\varepsilon)$ (cf. the definition of {S67}).
"
S000067,P000086,True,1,"

Homogeneity of $X$ is proven in {{zb:1453.54006}}.
"
S000067,P000089,False,1,"

The map $X\ni (x,y)\mapsto (x+1,y)\in X$ is clearly a homeomorphism without a fixed point.
"
S000067,P000102,True,1,"

See {{mathse:5019665}}.
"
S000067,P000138,False,1,"

Following the terminology used in {{zb:1453.54006}}, a set
$A\subset X$ is called *$\theta$-discrete* if every point of $X$ has a closed neighbourhood containing only one point of $A$. (The symbol ""$\theta$"" here has nothing to do with the irrational constant used to define {S67}.)

By Theorem 1 in that paper, every bijection between $\theta$-discrete subsets of $X$ extends to a homeomorphism from $X$ to itself.

The set $\mathbb Z\times\{0\}$ is $\theta$-discrete (every discrete closed subset contained in $\mathbb Q\times\{0\}$ is) and admits continuum many bijections to itself (e.g. every subset of $Z$ with at least two elements in its complement can be the set of fixed points).
Hence there exist uncountably many self-homeomorphisms of $X$.
"
S000067,P000204,False,1,"

Suppose $A\cup B = X\setminus\{x\}$ for some $x\in X$ and disjoint nonempty open sets $A, B\subset X$ (note that {S67|P2}).
In particular $\overline{A} \cap \overline{B}\subset (X\setminus B)\cap (X\setminus A)= \{x\}$,
but the closures of any two nonempty open sets in $X$ have _infinite_ intersection
(see item #2 for space #75 in {{doi:10.1007/978-1-4612-6290-9_6}}).
Hence $X\setminus\{x\}$ is {P36} implying that $x$ is not a cut point.
"
S000068,P000010,False,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000022,False,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000026,True,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000028,True,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000032,False,1,"

See item #6 for space #77 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000033,True,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000038,True,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000043,True,1,"

Asserted in the General Reference Chart for space #76 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000166,True,1,"
The topology is finer than that of {S176}.

See item #1 for space #76 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000068,P000198,False,1,"
The subspace $\mathbb R\times\{a\}$ is closed and discrete for any $a\in\mathbb R$.

See item #1 for space #76 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000010,False,1,"

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000017,False,1,"

See item #2 for space #77 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000018,True,1,"

See item #5 for space #77 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000022,False,1,"

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000026,True,1,"

$\mathbb{Q}^2$ is a countable dense set.

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000027,False,1,"

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000028,True,1,"

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000031,False,1,"

See item #5 for space #77 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000038,True,1,"

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000043,True,1,"

Asserted in the General Reference Chart for space #77 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000069,P000068,False,0,"

It is easy to check being {P68} passes to coarser topologies. Since the topology on the space is finer than
{S176} and {S176|P68}, the result follows.
"
S000069,P000166,True,1,"
The topology is finer than that of {S176}.

See item #1 for space #77 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000010,False,1,"

See item #4 for space #78 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000022,False,1,"

For example, the function $f:X\to\mathbb R$ defined by $f(x,y)=y$ is continuous and unbounded.

Asserted in the General Reference Chart for space #78 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000026,True,1,"

See item #5 for space #78 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000032,False,1,"

See item #8 for space #78 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000033,True,1,"

See item #7 for space #78 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000038,True,1,"

Asserted in the General Reference Chart for space #78 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000043,True,1,"

Asserted in the General Reference Chart for space #78 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000082,True,1,"

For every neighborhood $A$ in the local bases used to define the topology, the topology on $A$ coincides with the usual Euclidean topology.
"
S000070,P000166,True,1,"
The topology is finer than that of $\mathbb R\times[0,\infty)$ as a subspace of {S176}.

See item #2 for space #78 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000070,P000198,False,1,"
The subspace $L$ is closed and discrete.

See item #5 for space #78 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000004,True,1,"

Asserted in the General Reference Chart for space #79 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000005,False,1,"

See item #3 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000009,True,1,"

See item #5 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000010,False,1,"

See item #4 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000022,False,1,"

See item #6 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000027,True,1,"

See item #6 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000048,True,1,"

See item #7 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000049,False,1,"

See item #7 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000051,True,1,"

See item #8 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000057,True,1,"

See item #6 for space #79 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000071,P000129,False,0,"

The space is non-trivial by definition.
"
S000072,P000003,True,1,"

See discussion at {{mathse:1715435}}.
"
S000072,P000004,False,2,"

Erroneously claimed as true in item #1 for space #80 in {{doi:10.1007/978-1-4612-6290-9_6}}.
See discussion at {{mathse:1715435}}.
"
S000072,P000010,True,1,"

See item #4 for space #80 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000072,P000022,False,1,"

Asserted in the General Reference Chart for space #80 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000072,P000027,True,1,"

See item #5 for space #80 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000072,P000047,True,1,"

See item #6 for space #80 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000072,P000051,False,1,"

See item #7 for space #80 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000072,P000057,True,1,"

By construction.
"
S000072,P000139,False,1,"

By construction.
"
S000073,P000003,True,1,"

See item #3 for space #81 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000004,False,1,"

Asserted in the General Reference Chart for space #81 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000010,True,1,"

See item #1 for space #81 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000017,True,1,"

The set $(0,1) \times (0,1)$ is $\sigma$-compact, because it has the Euclidean topology, and we can just write it as $\bigcup_n [\frac{1}{n}, 1-\frac{1}{n}]^2$. We then add the doubleton of the corner points.

Asserted in the General Reference Chart for space #81 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000020,False,1,"

The sequence $(\frac{1}{2}, \frac{1}{n})$ has no convergent subsequence.

See item #2 for space #81 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000022,False,1,"

The projection onto the $y$-coordinate (when imagined as a subset of the plane) is continuous and has $[0,1) \subset \mathbb{R}$ as its image. This is not pseudocompact (e.g. $f(x) = \frac{1}{1-x}$ is unbounded and continuous on it). And pseudocompactness is preserved by continuous images.

Asserted in the General Reference Chart for space #81 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000027,True,1,"

Combine a countable base for the Euclidean set $(0,1) \times (0,1)$ with the two countable local bases for the other points.

See item #4 for space #81 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000038,True,1,"

See item #6 for space #81 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000043,True,1,"

See item #6 for space #81 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000056,False,1,"

$(0,1) \times (0,1)$ is open, dense and Baire. So the whole space is Baire too, hence non-meager.

Asserted in the General Reference Chart for space #81 in
{{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000073,P000068,False,0,"

It is easy to check being {P68} passes to closed subspaces. Since {S170} embeds as a closed subspace of
{S73} and {S170|P68}, the result follows.
"
S000073,P000129,False,0,"

The space is non-trivial by definition.
"
S000074,P000023,False,1,"

See item #6 for space #82 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000074,P000026,True,1,"

$\{ (x,y) \in X : x,y \in \mathbb{Q} \}$ is a countable dense subset.

See item #4 for space #82 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000074,P000032,False,1,"

See item #7 for space #82 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000074,P000042,True,1,"

It is straightforward that all members of the canonical base for the topology
(i.e. Euclidean discs and tangent discs with one point on the boundary) are {P37}.
"
S000074,P000063,True,1,"

See {{mathse:5036245}}.
"
S000074,P000082,True,2,"

The open subspace $\mathbb R\times(0,+\infty)$ is metrizable, as homeomorphic
to the Euclidean plane.

For points of the form $z=(w,0)$, the neighbourhoods $\{z\}\cup D$ with $D$ an open disk tangent to the $x$-axis at $z$ are second countable and regular,
hence metrizable by Urysohn's metrization theorem (Theorem 23.1 in {{zb:1052.54001}}).

See {{mathse:4412125}}.
"
S000074,P000086,False,0,"

The point $(0,1)$ has a compact neighbourhood while {S74|P23}.
"
S000074,P000089,False,0,"

The map $X\ni(x,y)\mapsto (x+1,y)\in X$ is a homeomorphism without a fixed point.
"
S000074,P000110,True,1,"

A development is obtained by letting $\mathscr U_n$ be
the collection of all open discs of radius $1/n$ contained entirely in $X$
together with all sets of the form $\{z\}\cup D$ with $z$ a point on the $x$-axis
and $D$ an open disk of radius $1/n$ tangent to the $x$-axis at $z$.

See example #6 on page 176 of {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000074,P000117,True,0,"

A $\sigma$-locally finite network can be constructed as the union of a countable basis $\mathcal B$ of $\mathbb R\times(0,+\infty)$ (countable union of families, each consisting of a single set)
and a family $\mathcal E=\{ \{(x,0)\}: x\in\mathbb R\}$.
Each point admits a neighbourhood intersecting at most one element of any of the families.

Since every open set in $X$ is a union of an open subset of the Euclidean open half-plane and some subset of the edge, the family described above is indeed a network.
"
S000074,P000118,False,1,"

See {{mathse:5037333}}.
"
S000074,P000162,True,1,"

The identity function $\text{Id}:X\to \mathbb{R}^2$, $\text{Id}(x) = x$ from {S74} to {S176} is a continuous injection. Since every subspace of {S176} is realcompact ({S176} is {P5} and {P131}, and see {T384}), {S74} is realcompact from corollary 8.18 in {{doi:10.1007/978-1-4615-7819-2}}.
"
S000074,P000165,False,1,"

According to item #3 for the space #82 in
{{doi:10.1007/978-1-4612-6290-9_6}}, the closed sets $Q=\mathbb Q\times\{0\}$ and $I=(\mathbb R\setminus\mathbb Q)\times\{0\}$ do not have disjoint neighbourhoods, while $Q$ is countable.
"
S000074,P000166,True,1,"
The topology is finer than that of $\mathbb R\times[0,\infty)$ as a subspace of {S176}.

See item #1 for space #82 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000074,P000198,False,1,"
The subspace $\mathbb R\times \{0\}$ is closed and discrete.

See item #4 for space #82 in {{doi:10.1007/978-1-4612-6290-9_6}}.
"
S000074,P000199,True,0,"

The map $X\times[0,1]\ni((x,y),t)\mapsto (tx,(1-t)+ty)\in X$ is a homotopy between a constant map and the identity map on $X$.
It is continuous on $(\mathbb R\times(0,+\infty))\times[0,1]$ since the subspace topology is given by the Euclidean metric.
At points from the set $(\mathbb R\times\{0\})\times[0,1]$ the continuity can be readily verified (e.g. by a geometric construction).
"
S000074,P000204,False,0,"

The subspace $\mathbb R\times(0,+\infty)$ is dense and homeomorphic to {S176} and {S176|P204}.
"
